timestamp,product,price,strike,expiration_time,bid_1_price,bid_1_quantity,bid_2_price,bid_2_quantity,bid_3_price,bid_3_quantity,bid_4_price,bid_4_quantity,bid_5_price,bid_5_quantity,ask_1_price,ask_1_quantity,ask_2_price,ask_2_quantity,ask_3_price,ask_3_quantity,ask_4_price,ask_4_quantity,ask_5_price,ask_5_quantity
2025-05-14 02:10:09,KXBTCD-25MAY1323-T103749.99,,103750.0,2025-05-14 03:05:00+00:00,19.0,64.0,18.0,850.0,16.0,280.0,15.0,250.0,14.0,250.0,24.0,700.0,25.0,250.0,27.0,250.0,28.0,250.0,30.0,294.0
2025-05-14 02:10:10,BRTI,103496.36,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 02:10:10,KXBTCD-25MAY1323-T102499.99,,102500.0,2025-05-14 03:05:00+00:00,84.0,3000.0,71.0,2600.0,70.0,200.0,59.0,8000.0,7.0,20000.0,,,,,,,,,,
2025-05-14 02:10:10,KXBTCD-25MAY1323-T103749.99,,103750.0,2025-05-14 03:05:00+00:00,19.0,14.0,18.0,850.0,16.0,280.0,15.0,250.0,14.0,250.0,25.0,350.0,28.0,250.0,29.0,2000.0,30.0,294.0,32.0,250.0
2025-05-14 02:10:10,KXBTCD-25MAY1323-T103999.99,,104000.0,2025-05-14 03:05:00+00:00,5.0,500.0,2.0,80864.0,1.0,2280.0,,,,,8.0,1.0,9.0,600.0,10.0,500.0,13.0,60.0,14.0,14.0
2025-05-14 02:10:10,KXBTCD-25MAY1323-T102749.99,,102750.0,2025-05-14 03:05:00+00:00,80.0,3000.0,61.0,2600.0,60.0,200.0,55.0,8000.0,4.0,8100.0,,,,,,,,,,
2025-05-14 02:10:10,KXBTCD-25MAY1323-T103249.99,,103250.0,2025-05-14 03:05:00+00:00,75.0,600.0,73.0,34.0,71.0,14.0,70.0,250.0,67.0,30.0,80.0,30.0,82.0,250.0,83.0,614.0,84.0,250.0,86.0,250.0
2025-05-14 02:10:10,KXBTCD-25MAY1323-T103499.99,,103500.0,2025-05-14 03:05:00+00:00,47.0,2614.0,44.0,30.0,41.0,250.0,40.0,250.0,38.0,250.0,56.0,250.0,57.0,30.0,58.0,264.0,60.0,250.0,62.0,250.0
2025-05-14 02:10:10,KXBTCD-25MAY1323-T102999.99,,103000.0,2025-05-14 03:05:00+00:00,89.0,500.0,86.0,250.0,85.0,2600.0,84.0,250.0,82.0,250.0,94.0,250.0,96.0,1000.0,97.0,80000.0,98.0,250.0,,
2025-05-14 02:10:11,BRTI,103491.24,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 02:10:11,KXBTCD-25MAY1323-T103249.99,,103250.0,2025-05-14 03:05:00+00:00,76.0,250.0,75.0,600.0,72.0,34.0,71.0,14.0,69.0,2000.0,80.0,30.0,82.0,650.0,83.0,614.0,84.0,250.0,86.0,2250.0
2025-05-14 02:10:11,KXBTCD-25MAY1323-T103499.99,,103500.0,2025-05-14 03:05:00+00:00,49.0,100.0,47.0,14.0,44.0,30.0,41.0,2250.0,40.0,250.0,54.0,100.0,57.0,30.0,58.0,264.0,60.0,250.0,61.0,2000.0
2025-05-14 02:10:11,KXBTCD-25MAY1323-T103749.99,,103750.0,2025-05-14 03:05:00+00:00,21.0,100.0,19.0,14.0,18.0,850.0,16.0,280.0,15.0,250.0,25.0,100.0,26.0,150.0,27.0,600.0,28.0,250.0,29.0,2000.0
2025-05-14 02:10:11,KXBTCD-25MAY1323-T102999.99,,103000.0,2025-05-14 03:05:00+00:00,89.0,500.0,87.0,600.0,86.0,500.0,85.0,2000.0,84.0,250.0,94.0,250.0,96.0,2750.0,97.0,80000.0,98.0,250.0,,
2025-05-14 02:10:11,KXBTCD-25MAY1323-T102499.99,,102500.0,2025-05-14 03:05:00+00:00,84.0,3000.0,71.0,2600.0,70.0,200.0,59.0,8000.0,7.0,20000.0,,,,,,,,,,
2025-05-14 02:10:11,KXBTCD-25MAY1323-T102749.99,,102750.0,2025-05-14 03:05:00+00:00,80.0,3000.0,61.0,2600.0,60.0,200.0,55.0,8000.0,4.0,8100.0,,,,,,,,,,
2025-05-14 02:10:11,KXBTCD-25MAY1323-T103999.99,,104000.0,2025-05-14 03:05:00+00:00,5.0,500.0,2.0,80864.0,1.0,2280.0,,,,,8.0,1.0,10.0,600.0,11.0,500.0,13.0,60.0,14.0,14.0
2025-05-14 02:10:12,BRTI,103506.02,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 02:10:12,KXBTCD-25MAY1323-T102999.99,,103000.0,2025-05-14 03:05:00+00:00,89.0,500.0,87.0,600.0,86.0,500.0,85.0,2000.0,84.0,250.0,94.0,850.0,96.0,1000.0,97.0,82000.0,98.0,250.0,,
2025-05-14 02:10:12,KXBTCD-25MAY1323-T103249.99,,103250.0,2025-05-14 03:05:00+00:00,77.0,600.0,76.0,250.0,73.0,34.0,71.0,2014.0,70.0,250.0,80.0,30.0,82.0,650.0,83.0,614.0,84.0,250.0,86.0,2500.0
2025-05-14 02:10:12,KXBTCD-25MAY1323-T103749.99,,103750.0,2025-05-14 03:05:00+00:00,21.0,850.0,20.0,250.0,19.0,14.0,18.0,2250.0,17.0,250.0,25.0,100.0,26.0,100.0,28.0,250.0,29.0,2250.0,30.0,294.0
2025-05-14 02:10:12,KXBTCD-25MAY1323-T102749.99,,102750.0,2025-05-14 03:05:00+00:00,80.0,3000.0,61.0,2600.0,60.0,200.0,55.0,8000.0,4.0,8100.0,,,,,,,,,,
2025-05-14 02:10:12,KXBTCD-25MAY1323-T103999.99,,104000.0,2025-05-14 03:05:00+00:00,5.0,500.0,2.0,80864.0,1.0,2280.0,,,,,8.0,1.0,10.0,600.0,11.0,500.0,14.0,74.0,15.0,2030.0
2025-05-14 02:10:12,KXBTCD-25MAY1323-T102499.99,,102500.0,2025-05-14 03:05:00+00:00,84.0,3000.0,71.0,2600.0,70.0,200.0,59.0,8000.0,7.0,20000.0,,,,,,,,,,
2025-05-14 02:10:12,KXBTCD-25MAY1323-T103499.99,,103500.0,2025-05-14 03:05:00+00:00,49.0,250.0,47.0,14.0,44.0,30.0,43.0,2250.0,42.0,250.0,55.0,150.0,57.0,30.0,58.0,264.0,60.0,250.0,62.0,2250.0
2025-05-14 02:10:13,BRTI,103512.79,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 02:10:13,KXBTCD-25MAY1323-T103499.99,,103500.0,2025-05-14 03:05:00+00:00,47.0,14.0,45.0,600.0,44.0,30.0,43.0,2250.0,40.0,250.0,56.0,250.0,57.0,30.0,58.0,264.0,60.0,250.0,61.0,600.0
2025-05-14 02:10:13,KXBTCD-25MAY1323-T102499.99,,102500.0,2025-05-14 03:05:00+00:00,84.0,3000.0,71.0,2600.0,70.0,200.0,59.0,8000.0,7.0,20000.0,,,,,,,,,,
2025-05-14 02:10:13,KXBTCD-25MAY1323-T102749.99,,102750.0,2025-05-14 03:05:00+00:00,80.0,3000.0,61.0,2600.0,60.0,200.0,55.0,8000.0,4.0,8100.0,,,,,,,,,,
2025-05-14 02:10:13,KXBTCD-25MAY1323-T103749.99,,103750.0,2025-05-14 03:05:00+00:00,22.0,600.0,21.0,250.0,20.0,250.0,19.0,14.0,18.0,500.0,26.0,100.0,27.0,900.0,28.0,250.0,30.0,2544.0,32.0,250.0
2025-05-14 02:10:13,KXBTCD-25MAY1323-T103249.99,,103250.0,2025-05-14 03:05:00+00:00,77.0,600.0,76.0,2500.0,71.0,14.0,70.0,250.0,68.0,250.0,80.0,30.0,83.0,414.0,84.0,850.0,86.0,500.0,87.0,2000.0
2025-05-14 02:10:13,KXBTCD-25MAY1323-T103999.99,,104000.0,2025-05-14 03:05:00+00:00,5.0,500.0,2.0,80864.0,1.0,2280.0,,,,,8.0,1.0,10.0,600.0,11.0,750.0,14.0,74.0,15.0,2030.0
2025-05-14 02:10:13,KXBTCD-25MAY1323-T102999.99,,103000.0,2025-05-14 03:05:00+00:00,91.0,150.0,87.0,850.0,86.0,2250.0,84.0,250.0,82.0,250.0,96.0,1000.0,97.0,82000.0,98.0,250.0,,,,
2025-05-14 02:10:14,BRTI,103516.6,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 02:10:14,KXBTCD-25MAY1323-T103749.99,,103750.0,2025-05-14 03:05:00+00:00,22.0,600.0,21.0,250.0,20.0,250.0,19.0,2014.0,18.0,500.0,26.0,100.0,27.0,900.0,30.0,2294.0,32.0,250.0,34.0,251.0
2025-05-14 02:10:14,KXBTCD-25MAY1323-T102999.99,,103000.0,2025-05-14 03:05:00+00:00,91.0,150.0,87.0,850.0,86.0,2250.0,84.0,250.0,82.0,250.0,95.0,600.0,96.0,1000.0,97.0,82000.0,98.0,250.0,,
2025-05-14 02:10:14,KXBTCD-25MAY1323-T103499.99,,103500.0,2025-05-14 03:05:00+00:00,52.0,600.0,51.0,50.0,47.0,14.0,46.0,9.0,45.0,2280.0,56.0,250.0,58.0,294.0,60.0,250.0,61.0,600.0,62.0,250.0
2025-05-14 02:10:14,KXBTCD-25MAY1323-T102749.99,,102750.0,2025-05-14 03:05:00+00:00,80.0,3000.0,61.0,2600.0,60.0,200.0,55.0,8000.0,4.0,8100.0,,,,,,,,,,
2025-05-14 02:10:14,KXBTCD-25MAY1323-T103249.99,,103250.0,2025-05-14 03:05:00+00:00,79.0,600.0,78.0,50.0,74.0,34.0,71.0,2264.0,70.0,250.0,80.0,30.0,83.0,414.0,84.0,850.0,86.0,250.0,87.0,2250.0
2025-05-14 02:10:14,KXBTCD-25MAY1323-T102499.99,,102500.0,2025-05-14 03:05:00+00:00,84.0,3000.0,71.0,2600.0,70.0,200.0,59.0,8000.0,9.0,20000.0,,,,,,,,,,
2025-05-14 02:10:14,KXBTCD-25MAY1323-T103999.99,,104000.0,2025-05-14 03:05:00+00:00,5.0,500.0,2.0,80864.0,1.0,2280.0,,,,,8.0,1.0,10.0,600.0,11.0,750.0,14.0,74.0,15.0,2030.0
2025-05-14 02:10:15,BRTI,103519.51,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 02:10:15,KXBTCD-25MAY1323-T103249.99,,103250.0,2025-05-14 03:05:00+00:00,79.0,600.0,78.0,300.0,74.0,34.0,73.0,14.0,71.0,2250.0,82.0,30.0,84.0,650.0,85.0,14.0,86.0,250.0,87.0,250.0
2025-05-14 02:10:15,KXBTCD-25MAY1323-T102499.99,,102500.0,2025-05-14 03:05:00+00:00,84.0,3000.0,71.0,2600.0,70.0,200.0,59.0,8000.0,9.0,20000.0,,,,,,,,,,
2025-05-14 02:10:15,KXBTCD-25MAY1323-T103499.99,,103500.0,2025-05-14 03:05:00+00:00,52.0,150.0,48.0,14.0,46.0,9.0,45.0,2280.0,44.0,250.0,57.0,50.0,58.0,30.0,59.0,14.0,60.0,250.0,62.0,250.0
2025-05-14 02:10:15,KXBTCD-25MAY1323-T102999.99,,103000.0,2025-05-14 03:05:00+00:00,91.0,350.0,87.0,850.0,86.0,2250.0,84.0,250.0,82.0,250.0,95.0,600.0,96.0,1000.0,97.0,82000.0,98.0,250.0,,
2025-05-14 02:10:15,KXBTCD-25MAY1323-T102749.99,,102750.0,2025-05-14 03:05:00+00:00,80.0,3000.0,61.0,2600.0,60.0,200.0,55.0,8000.0,4.0,7290.0,,,,,,,,,,
2025-05-14 02:10:15,KXBTCD-25MAY1323-T103999.99,,104000.0,2025-05-14 03:05:00+00:00,5.0,1100.0,3.0,80000.0,2.0,2264.0,1.0,280.0,,,8.0,1.0,11.0,600.0,12.0,750.0,14.0,74.0,15.0,30.0
2025-05-14 02:10:15,KXBTCD-25MAY1323-T103749.99,,103750.0,2025-05-14 03:05:00+00:00,23.0,750.0,21.0,14.0,20.0,2500.0,18.0,280.0,16.0,250.0,27.0,100.0,28.0,100.0,30.0,250.0,31.0,30.0,32.0,514.0
2025-05-14 02:10:16,BRTI,103523.86,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 02:10:16,KXBTCD-25MAY1323-T102749.99,,102750.0,2025-05-14 03:05:00+00:00,80.0,3000.0,61.0,2600.0,60.0,200.0,55.0,8000.0,4.0,7290.0,,,,,,,,,,
2025-05-14 02:10:16,KXBTCD-25MAY1323-T103499.99,,103500.0,2025-05-14 03:05:00+00:00,53.0,2600.0,52.0,150.0,48.0,14.0,47.0,30.0,45.0,250.0,58.0,250.0,59.0,14.0,60.0,280.0,62.0,250.0,63.0,600.0
2025-05-14 02:10:16,KXBTCD-25MAY1323-T103749.99,,103750.0,2025-05-14 03:05:00+00:00,23.0,900.0,22.0,250.0,21.0,14.0,20.0,2500.0,18.0,280.0,27.0,100.0,29.0,900.0,30.0,250.0,31.0,30.0,32.0,2264.0
2025-05-14 02:10:16,KXBTCD-25MAY1323-T103999.99,,104000.0,2025-05-14 03:05:00+00:00,6.0,500.0,4.0,600.0,3.0,250.0,2.0,14.0,1.0,280.0,8.0,1.0,11.0,600.0,12.0,750.0,14.0,14.0,15.0,90.0
2025-05-14 02:10:16,KXBTCD-25MAY1323-T102499.99,,102500.0,2025-05-14 03:05:00+00:00,84.0,3000.0,71.0,2600.0,70.0,200.0,59.0,8000.0,9.0,20000.0,,,,,,,,,,
2025-05-14 02:10:16,KXBTCD-25MAY1323-T102999.99,,103000.0,2025-05-14 03:05:00+00:00,91.0,350.0,87.0,850.0,86.0,2250.0,84.0,250.0,82.0,250.0,95.0,600.0,96.0,1000.0,97.0,82000.0,98.0,250.0,,
2025-05-14 02:10:16,KXBTCD-25MAY1323-T103249.99,,103250.0,2025-05-14 03:05:00+00:00,79.0,600.0,78.0,300.0,75.0,34.0,73.0,2014.0,72.0,250.0,82.0,30.0,84.0,650.0,85.0,614.0,86.0,250.0,88.0,250.0
2025-05-14 02:10:17,BRTI,103536.63,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 02:10:17,KXBTCD-25MAY1323-T103749.99,,103750.0,2025-05-14 03:05:00+00:00,23.0,300.0,22.0,850.0,21.0,14.0,20.0,250.0,19.0,2250.0,27.0,100.0,29.0,300.0,30.0,250.0,31.0,280.0,32.0,264.0
2025-05-14 02:10:17,KXBTCD-25MAY1323-T103999.99,,104000.0,2025-05-14 03:05:00+00:00,6.0,500.0,4.0,600.0,3.0,250.0,2.0,80264.0,1.0,2280.0,8.0,1.0,11.0,850.0,12.0,2500.0,14.0,14.0,15.0,90.0
2025-05-14 02:10:17,KXBTCD-25MAY1323-T103249.99,,103250.0,2025-05-14 03:05:00+00:00,79.0,600.0,78.0,550.0,75.0,34.0,73.0,14.0,72.0,250.0,82.0,30.0,84.0,650.0,85.0,614.0,86.0,250.0,88.0,2500.0
2025-05-14 02:10:17,KXBTCD-25MAY1323-T102999.99,,103000.0,2025-05-14 03:05:00+00:00,91.0,350.0,87.0,850.0,86.0,2250.0,84.0,250.0,82.0,250.0,95.0,600.0,96.0,1000.0,97.0,82000.0,98.0,250.0,,
